,id_municipio,populacao_urbana_2013,indice_sem_atend,indice_atend_solucao_ind,indice_atend_col_sem_trat,indice_atend_col_trat,sigla_uf,pop_sem_atend,pop_atend_solucao_ind,pop_atend_col_sem_trat,pop_atend_col_trat
4007,4107108,4571,82.6,16.9,0.5,0.0,PR,3776.0,772.0,23.0,0.0
4008,4107124,1434,95.7,1.6,2.7,0.0,PR,1372.0,23.0,39.0,0.0
4009,4107157,2661,88.3,10.0,1.8,0.0,PR,2350.0,266.0,48.0,0.0
4010,4107207,29808,31.2,2.9,0.0,65.9,PR,9300.0,864.0,0.0,19643.0
4011,4107256,5631,43.3,54.4,2.3,0.0,PR,2438.0,3063.0,130.0,0.0
4012,4107306,5281,43.5,36.7,0.0,19.8,PR,2297.0,1938.0,0.0,1046.0
4013,4107405,2168,92.1,4.2,3.7,0.0,PR,1997.0,91.0,80.0,0.0
4014,4107504,12624,75.0,11.3,0.0,13.6,PR,9468.0,1427.0,0.0,1717.0
4015,4107520,743,98.4,0.0,1.6,0.0,PR,731.0,0.0,12.0,0.0
4016,4107538,2828,80.4,19.2,0.4,0.0,PR,2274.0,543.0,11.0,0.0
4017,4107546,1634,87.2,12.0,0.8,0.0,PR,1425.0,196.0,13.0,0.0
4018,4107553,2009,97.7,0.7,1.5,0.0,PR,1963.0,14.0,30.0,0.0
4019,4107603,13279,78.1,19.1,2.8,0.0,PR,10371.0,2536.0,372.0,0.0
4020,4107652,82772,23.7,29.3,0.0,47.0,PR,19617.0,24252.0,0.0,38903.0
4021,4107702,4091,93.3,5.5,1.3,0.0,PR,3817.0,225.0,53.0,0.0
4022,4107736,2121,90.3,5.3,4.5,0.0,PR,1915.0,112.0,95.0,0.0
4023,4107751,7152,68.2,0.8,31.0,0.0,PR,4878.0,57.0,2217.0,0.0
4024,4107801,4560,79.9,0.5,0.0,19.6,PR,3643.0,23.0,0.0,894.0
4025,4107850,1677,46.7,52.9,0.4,0.0,PR,783.0,887.0,7.0,0.0
4026,4107900,5832,81.5,17.5,1.1,0.0,PR,4753.0,1021.0,64.0,0.0
4027,4108007,10644,24.6,73.7,1.8,0.0,PR,2618.0,7845.0,192.0,0.0
4028,4108106,2420,97.3,1.5,0.0,1.2,PR,2355.0,36.0,0.0,29.0
4029,4108205,4922,92.2,5.9,2.0,0.0,PR,4538.0,290.0,98.0,0.0
4030,4108304,261320,16.5,13.3,0.0,70.3,PR,43118.0,34756.0,0.0,183708.0
4031,4108320,4277,98.2,0.2,1.6,0.0,PR,4200.0,9.0,68.0,0.0
4032,4108403,72143,21.9,12.4,0.0,65.8,PR,15799.0,8946.0,0.0,47470.0
4033,4108452,3873,98.7,0.4,0.9,0.0,PR,3823.0,15.0,35.0,0.0
4034,4108502,9828,83.2,6.7,0.0,10.1,PR,8177.0,658.0,0.0,993.0
4035,4108551,1537,98.8,0.7,0.5,0.0,PR,1519.0,11.0,8.0,0.0
4036,4108601,25873,51.4,2.2,0.0,46.5,PR,13299.0,569.0,0.0,12031.0
4037,4108650,1776,89.0,9.3,1.8,0.0,PR,1581.0,165.0,32.0,0.0
4038,4108700,3501,57.7,40.7,1.6,0.0,PR,2020.0,1425.0,56.0,0.0
4039,4108809,29571,35.3,5.1,0.0,59.5,PR,10439.0,1508.0,0.0,17595.0
4040,4108908,5176,95.7,1.6,2.8,0.0,PR,4953.0,83.0,145.0,0.0
4041,4108957,2361,93.6,1.5,4.9,0.0,PR,2210.0,35.0,116.0,0.0
4042,4109005,2957,85.1,14.6,0.3,0.0,PR,2516.0,432.0,9.0,0.0
4043,4109104,1321,95.9,1.0,3.0,0.0,PR,1267.0,13.0,40.0,0.0
4044,4109203,4317,96.9,0.4,2.7,0.0,PR,4183.0,17.0,117.0,0.0
4045,4109302,7692,54.0,1.4,0.0,44.6,PR,4154.0,108.0,0.0,3431.0
4046,4109401,160720,24.3,7.0,0.0,68.7,PR,39055.0,11250.0,0.0,110415.0
4047,4109500,2731,4.1,4.4,0.0,91.5,PR,112.0,120.0,0.0,2499.0
4048,4109609,30818,0.0,31.2,0.0,68.8,PR,0.0,9615.0,0.0,21203.0
4049,4109658,1970,91.3,1.5,7.3,0.0,PR,1799.0,30.0,144.0,0.0
4050,4109708,24315,71.8,14.6,0.0,13.6,PR,17458.0,3550.0,0.0,3307.0
4051,4109757,5136,97.9,1.2,0.9,0.0,PR,5028.0,62.0,46.0,0.0
4052,4109807,48806,0.0,0.0,0.0,100.0,PR,0.0,0.0,0.0,48806.0
4053,4109906,6219,95.6,2.5,2.0,0.0,PR,5945.0,155.0,124.0,0.0
4054,4110003,3758,85.8,1.2,13.0,0.0,PR,3224.0,45.0,489.0,0.0
4055,4110052,1480,99.4,0.4,0.2,0.0,PR,1471.0,6.0,3.0,0.0
4056,4110078,7569,81.2,15.6,0.0,3.2,PR,6146.0,1181.0,0.0,242.0
4057,4110102,19085,36.4,2.4,0.0,61.2,PR,6947.0,458.0,0.0,11680.0
4058,4110201,6483,70.0,12.3,0.0,17.8,PR,4538.0,797.0,0.0,1154.0
4059,4110300,2864,99.0,0.8,0.2,0.0,PR,2835.0,23.0,6.0,0.0
4060,4110409,3262,54.5,45.1,0.4,0.0,PR,1778.0,1471.0,13.0,0.0
4061,4110508,5117,25.9,9.0,0.0,65.2,PR,1325.0,461.0,0.0,3336.0
4062,4110607,11853,72.2,1.8,0.0,26.0,PR,8558.0,213.0,0.0,3082.0
4063,4110656,1991,99.0,0.8,0.3,0.0,PR,1971.0,16.0,6.0,0.0
4064,4110706,47130,6.5,9.1,0.0,84.5,PR,3063.0,4289.0,0.0,39825.0
4065,4110805,6275,71.8,24.6,3.6,0.0,PR,4505.0,1544.0,226.0,0.0
4066,4110904,3708,96.9,0.9,2.3,0.0,PR,3593.0,33.0,85.0,0.0
4067,4110953,5184,54.5,4.2,0.0,41.3,PR,2825.0,218.0,0.0,2141.0
4068,4111001,5176,76.0,11.7,12.3,0.0,PR,3934.0,606.0,637.0,0.0
4069,4111100,5858,19.6,16.6,0.0,63.8,PR,1148.0,972.0,0.0,3737.0
4070,4111209,7438,75.0,21.7,3.3,0.0,PR,5578.0,1614.0,245.0,0.0
4071,4111258,21700,77.9,6.6,0.0,15.6,PR,16904.0,1432.0,0.0,3385.0
4072,4111308,2473,0.4,99.1,0.6,0.0,PR,10.0,2451.0,15.0,0.0
4073,4111407,4859,41.3,2.4,0.0,56.3,PR,2007.0,117.0,0.0,2736.0
4074,4111506,28199,76.1,11.9,0.0,12.0,PR,21459.0,3356.0,0.0,3384.0
4075,4111555,5503,76.2,0.8,0.0,23.1,PR,4193.0,44.0,0.0,1271.0
4076,4111605,2408,57.5,40.5,2.0,0.0,PR,1385.0,975.0,48.0,0.0
4077,4111704,3171,93.9,4.0,2.2,0.0,PR,2978.0,127.0,70.0,0.0
4078,4111803,35752,8.9,1.6,0.0,89.6,PR,3182.0,572.0,0.0,32034.0
4079,4111902,10986,3.2,0.8,0.0,96.0,PR,352.0,88.0,0.0,10547.0
4080,4112009,29322,0.0,20.0,0.0,80.0,PR,0.0,5864.0,0.0,23458.0
4081,4112108,19044,45.8,6.3,0.0,48.0,PR,8722.0,1200.0,0.0,9141.0
4082,4112207,3920,98.6,0.4,1.0,0.0,PR,3865.0,16.0,39.0,0.0
4083,4112306,2819,62.7,22.7,14.6,0.0,PR,1768.0,640.0,412.0,0.0
4084,4112405,8039,93.5,3.6,2.9,0.0,PR,7516.0,289.0,233.0,0.0
4085,4112504,7198,35.9,62.2,1.9,0.0,PR,2584.0,4477.0,137.0,0.0
4086,4112603,1012,92.9,0.9,6.2,0.0,PR,940.0,9.0,63.0,0.0
4087,4112702,11530,10.0,1.0,0.0,89.0,PR,1153.0,115.0,0.0,10262.0
4088,4112751,6118,72.3,16.3,11.4,0.0,PR,4423.0,997.0,697.0,0.0
4089,4112801,8688,19.5,0.1,0.0,80.4,PR,1694.0,9.0,0.0,6985.0
4090,4112900,2005,98.0,0.8,1.2,0.0,PR,1965.0,16.0,24.0,0.0
4091,4112959,5926,93.9,4.9,1.2,0.0,PR,5565.0,290.0,71.0,0.0
4092,4113007,6181,0.0,0.0,0.0,100.0,PR,0.0,0.0,0.0,6181.0
4093,4113106,3222,97.2,0.9,1.9,0.0,PR,3132.0,29.0,61.0,0.0
4094,4113205,28489,17.4,9.5,0.0,73.1,PR,4957.0,2706.0,0.0,20825.0
4095,4113254,2039,92.0,3.7,4.2,0.0,PR,1876.0,75.0,86.0,0.0
4096,4113304,25974,50.5,11.6,0.0,37.9,PR,13117.0,3013.0,0.0,9844.0
4097,4113403,2433,61.1,35.4,3.5,0.0,PR,1487.0,861.0,85.0,0.0
4098,4113429,2004,91.4,7.7,1.0,0.0,PR,1832.0,154.0,20.0,0.0
4099,4113452,2361,94.3,5.3,0.3,0.0,PR,2226.0,125.0,7.0,0.0
4100,4113502,20262,48.5,0.7,0.0,50.9,PR,9827.0,142.0,0.0,10313.0
4101,4113601,4315,0.0,1.0,0.0,99.0,PR,0.0,43.0,0.0,4272.0
4102,4113700,523582,3.5,9.2,0.0,87.3,PR,18325.0,48170.0,0.0,457087.0
4103,4113734,4868,97.0,1.4,1.6,0.0,PR,4722.0,68.0,78.0,0.0
4104,4113759,3617,97.5,0.4,2.1,0.0,PR,3527.0,14.0,76.0,0.0
4105,4113809,4268,60.5,38.1,1.4,0.0,PR,2582.0,1626.0,60.0,0.0
4106,4113908,7863,69.1,14.5,0.0,16.4,PR,5433.0,1140.0,0.0,1290.0
4107,4114005,9070,33.7,4.2,0.0,62.0,PR,3057.0,381.0,0.0,5623.0
4108,4114104,18807,37.0,40.1,0.0,22.9,PR,6959.0,7542.0,0.0,4307.0
4109,4114203,32211,34.2,1.2,0.0,64.6,PR,11016.0,387.0,0.0,20808.0
4110,4114302,8045,54.7,41.0,0.0,4.4,PR,4401.0,3298.0,0.0,354.0
4111,4114351,637,95.7,3.5,0.8,0.0,PR,610.0,22.0,5.0,0.0
4112,4114401,8568,46.6,7.9,0.0,45.5,PR,3993.0,677.0,0.0,3898.0
4113,4114500,7033,96.6,0.8,2.6,0.0,PR,6794.0,56.0,183.0,0.0
4114,4114609,41617,0.0,88.0,0.0,12.0,PR,0.0,36623.0,0.0,4994.0
4115,4114708,4046,75.9,22.7,1.4,0.0,PR,3071.0,918.0,57.0,0.0
4116,4114807,27273,0.3,6.7,0.0,93.0,PR,82.0,1827.0,0.0,25364.0
4117,4114906,6474,85.0,1.4,0.0,13.7,PR,5503.0,91.0,0.0,887.0
4118,4115002,5160,84.9,13.0,2.1,0.0,PR,4381.0,671.0,108.0,0.0
4119,4115101,8717,42.8,5.2,0.0,52.0,PR,3731.0,453.0,0.0,4533.0
4120,4115200,378813,0.0,7.4,0.0,92.6,PR,0.0,28032.0,0.0,350781.0
4121,4115309,4655,78.0,21.5,0.5,0.0,PR,3631.0,1001.0,23.0,0.0
4122,4115358,3334,63.7,33.5,2.8,0.0,PR,2124.0,1117.0,93.0,0.0
4123,4115408,9140,57.3,4.5,0.0,38.2,PR,5237.0,411.0,0.0,3491.0
4124,4115457,522,90.7,8.4,1.0,0.0,PR,473.0,44.0,5.0,0.0
4125,4115507,3238,98.8,0.6,0.6,0.0,PR,3199.0,19.0,19.0,0.0
4126,4115606,12298,36.3,11.1,0.0,52.6,PR,4464.0,1365.0,0.0,6469.0
4127,4115705,31530,0.0,47.9,0.0,52.1,PR,0.0,15103.0,0.0,16427.0
4128,4115739,944,85.3,11.9,2.8,0.0,PR,805.0,112.0,26.0,0.0
4129,4115754,7669,96.6,2.6,0.8,0.0,PR,7408.0,199.0,61.0,0.0
4130,4115804,39475,59.9,17.6,0.0,22.5,PR,23646.0,6948.0,0.0,8882.0
4131,4115853,2570,72.1,25.7,2.2,0.0,PR,1853.0,660.0,57.0,0.0
4132,4115903,1598,85.4,11.8,2.9,0.0,PR,1365.0,189.0,46.0,0.0
4133,4116000,1456,84.3,13.5,2.2,0.0,PR,1227.0,197.0,32.0,0.0
4134,4116059,5595,74.4,25.3,0.3,0.0,PR,4163.0,1416.0,17.0,0.0
4135,4116109,10086,95.4,1.1,3.5,0.0,PR,9622.0,111.0,353.0,0.0
4136,4116208,7455,18.8,24.2,0.0,56.9,PR,1402.0,1804.0,0.0,4242.0
4137,4116307,3124,90.7,8.5,0.8,0.0,PR,2833.0,266.0,25.0,0.0
4138,4116406,3362,95.7,0.9,3.5,0.0,PR,3217.0,30.0,118.0,0.0
4139,4116505,1091,97.0,1.6,1.3,0.0,PR,1058.0,17.0,14.0,0.0
4140,4116604,2584,63.6,35.6,0.8,0.0,PR,1643.0,920.0,21.0,0.0
4141,4116703,8979,45.2,4.0,0.0,50.7,PR,4059.0,359.0,0.0,4552.0
4142,4116802,3882,76.7,10.9,12.5,0.0,PR,2977.0,423.0,485.0,0.0
4143,4116901,25294,40.2,11.7,0.0,48.1,PR,10168.0,2959.0,0.0,12166.0
4144,4116950,1785,94.0,2.8,3.3,0.0,PR,1678.0,50.0,59.0,0.0
4145,4117008,6784,98.0,0.9,1.0,0.0,PR,6648.0,61.0,68.0,0.0
4146,4117057,2534,25.1,8.5,0.0,66.4,PR,636.0,215.0,0.0,1683.0
4147,4117107,12368,0.0,47.6,0.0,52.4,PR,0.0,5887.0,0.0,6481.0
4148,4117206,4881,94.8,3.8,1.3,0.0,PR,4627.0,185.0,63.0,0.0
4149,4117214,3445,58.6,40.1,1.3,0.0,PR,2019.0,1381.0,45.0,0.0
4150,4117222,5571,85.6,3.7,10.7,0.0,PR,4769.0,206.0,596.0,0.0
4151,4117255,6255,60.5,35.0,4.5,0.0,PR,3784.0,2189.0,281.0,0.0
4152,4117271,2775,96.3,2.3,1.5,0.0,PR,2672.0,64.0,42.0,0.0
4153,4117297,1632,98.0,1.3,0.8,0.0,PR,1599.0,21.0,13.0,0.0
4154,4117305,9696,54.5,5.8,0.0,39.7,PR,5284.0,562.0,0.0,3849.0
4155,4117404,3136,98.5,0.2,1.3,0.0,PR,3089.0,6.0,41.0,0.0
4156,4117453,4206,65.4,33.3,1.3,0.0,PR,2751.0,1401.0,55.0,0.0
4157,4117503,37861,38.9,7.1,0.0,54.0,PR,14728.0,2688.0,0.0,20445.0
4158,4117602,42955,20.0,10.6,0.0,69.4,PR,8591.0,4553.0,0.0,29811.0
4159,4117701,20187,12.9,2.6,0.0,84.5,PR,2604.0,525.0,0.0,17058.0
4160,4117800,7357,83.4,15.3,1.3,0.0,PR,6136.0,1126.0,96.0,0.0
4161,4117909,26059,38.4,7.5,0.0,54.2,PR,10007.0,1954.0,0.0,14124.0
4162,4118006,11937,41.1,15.6,0.0,43.4,PR,4906.0,1862.0,0.0,5181.0
4163,4118105,10035,49.2,1.6,0.0,49.2,PR,4937.0,161.0,0.0,4937.0
4164,4118204,142868,21.7,8.3,25.9,44.1,PR,31002.0,11858.0,37003.0,63005.0
4165,4118303,2669,99.1,0.3,0.6,0.0,PR,2645.0,8.0,16.0,0.0
4166,4118402,81589,17.1,2.7,0.0,80.2,PR,13952.0,2203.0,0.0,65434.0
4167,4118451,3209,93.9,3.2,2.9,0.0,PR,3013.0,103.0,93.0,0.0
4168,4118501,72664,3.7,16.3,0.0,79.9,PR,2689.0,11844.0,0.0,58059.0
4169,4118600,2883,48.4,49.5,2.1,0.0,PR,1395.0,1427.0,61.0,0.0
4170,4118709,2269,60.6,30.5,8.9,0.0,PR,1375.0,692.0,202.0,0.0
4171,4118808,11383,70.8,24.3,4.9,0.0,PR,8059.0,2766.0,558.0,0.0
4172,4118857,3227,99.1,0.1,0.8,0.0,PR,3198.0,3.0,26.0,0.0
4173,4118907,8510,80.8,15.4,3.9,0.0,PR,6876.0,1311.0,332.0,0.0
4174,4119004,3216,46.3,49.5,0.0,4.2,PR,1489.0,1592.0,0.0,135.0
4175,4119103,4813,33.8,64.8,1.5,0.0,PR,1627.0,3119.0,72.0,0.0
4176,4119152,124528,12.6,14.6,0.0,72.8,PR,15691.0,18181.0,0.0,90656.0
4177,4119202,4046,87.8,5.0,7.2,0.0,PR,3552.0,202.0,291.0,0.0
4178,4119251,1210,75.4,24.4,0.2,0.0,PR,912.0,295.0,2.0,0.0
4179,4119301,16031,63.6,4.1,0.0,32.3,PR,10196.0,657.0,0.0,5178.0
4180,4119400,16919,22.4,4.2,0.0,73.4,PR,3790.0,711.0,0.0,12419.0
4181,4119509,49588,17.5,11.2,0.0,71.3,PR,8678.0,5554.0,0.0,35356.0
4182,4119608,20718,43.2,5.3,0.0,51.4,PR,8950.0,1098.0,0.0,10649.0
4183,4119657,2178,84.9,14.2,0.9,0.0,PR,1849.0,309.0,20.0,0.0
4184,4119707,2878,86.6,11.9,1.5,0.0,PR,2492.0,342.0,43.0,0.0
4185,4119806,6206,74.3,24.1,1.7,0.0,PR,4611.0,1496.0,106.0,0.0
4186,4119905,323776,7.0,5.3,0.0,87.6,PR,22664.0,17160.0,0.0,283628.0
4187,4119954,23064,19.1,55.0,0.0,26.0,PR,4405.0,12685.0,0.0,5997.0
4188,4120002,11453,9.1,0.6,0.0,90.4,PR,1042.0,69.0,0.0,10354.0
4189,4120101,3087,14.4,6.6,0.0,79.0,PR,445.0,204.0,0.0,2439.0
4190,4120150,687,53.3,44.6,2.2,0.0,PR,366.0,306.0,15.0,0.0
4191,4120200,1816,60.8,2.8,0.0,36.5,PR,1104.0,51.0,0.0,663.0
4192,4120309,2301,31.5,45.6,23.0,0.0,PR,725.0,1049.0,529.0,0.0
4193,4120333,3173,64.7,6.3,29.0,0.0,PR,2053.0,200.0,920.0,0.0
4194,4120358,3615,7.6,64.9,0.0,27.5,PR,275.0,2346.0,0.0,994.0
4195,4120408,4436,90.7,2.3,0.0,7.0,PR,4023.0,102.0,0.0,311.0
4196,4120507,10425,60.1,15.4,0.0,24.6,PR,6265.0,1605.0,0.0,2565.0
4197,4120606,23472,21.2,7.1,0.0,71.8,PR,4976.0,1667.0,0.0,16853.0
4198,4120655,2931,97.1,2.3,0.6,0.0,PR,2846.0,67.0,18.0,0.0
4199,4120705,6642,72.0,1.2,0.0,26.8,PR,4782.0,80.0,0.0,1780.0
4200,4120804,19356,12.3,17.0,0.0,70.7,PR,2381.0,3291.0,0.0,13685.0
4201,4120853,2540,68.2,30.6,1.3,0.0,PR,1732.0,777.0,33.0,0.0
4202,4120903,22213,41.2,4.9,0.0,53.9,PR,9152.0,1088.0,0.0,11973.0
4203,4121000,7909,85.4,13.3,1.4,0.0,PR,6754.0,1052.0,111.0,0.0
4204,4121109,3803,96.3,2.0,1.7,0.0,PR,3662.0,76.0,65.0,0.0
4205,4121208,5173,69.2,15.0,0.0,15.8,PR,3580.0,776.0,0.0,817.0
4206,4121257,2141,43.9,55.3,0.8,0.0,PR,940.0,1184.0,17.0,0.0
4207,4121307,3525,81.6,17.3,1.2,0.0,PR,2876.0,610.0,42.0,0.0
4208,4121356,2320,91.1,2.6,6.4,0.0,PR,2114.0,60.0,148.0,0.0
4209,4121406,12225,13.4,28.0,0.0,58.6,PR,1638.0,3423.0,0.0,7164.0
4210,4121505,7810,25.0,5.8,0.0,69.2,PR,1952.0,453.0,0.0,5405.0
4211,4121604,3576,15.9,1.8,0.0,82.3,PR,569.0,64.0,0.0,2943.0
4212,4121703,12737,45.8,3.1,0.0,51.1,PR,5834.0,395.0,0.0,6509.0
4213,4121752,4113,35.6,27.1,0.0,37.3,PR,1464.0,1115.0,0.0,1534.0
4214,4121802,7269,0.0,2.0,0.0,98.0,PR,0.0,145.0,0.0,7124.0
4215,4121901,11255,39.8,3.0,0.0,57.2,PR,4479.0,338.0,0.0,6438.0
4216,4122008,5267,6.7,2.8,0.0,90.5,PR,353.0,147.0,0.0,4767.0
4217,4122107,2038,95.7,0.3,4.0,0.0,PR,1950.0,6.0,82.0,0.0
4218,4122156,3289,80.2,18.8,1.1,0.0,PR,2638.0,618.0,36.0,0.0
4219,4122172,956,98.2,1.2,0.7,0.0,PR,939.0,11.0,7.0,0.0
4220,4122206,22978,36.1,23.8,40.2,0.0,PR,8295.0,5469.0,9237.0,0.0
4221,4122305,27056,7.3,42.6,0.0,50.1,PR,1975.0,11526.0,0.0,13555.0
4222,4122404,58510,26.4,19.0,0.0,54.7,PR,15447.0,11117.0,0.0,32005.0
4223,4122503,7014,85.6,11.0,3.4,0.0,PR,6004.0,772.0,238.0,0.0
4224,4122602,7512,33.4,8.0,0.0,58.6,PR,2509.0,601.0,0.0,4402.0
4225,4122651,2683,40.5,4.3,0.0,55.2,PR,1087.0,115.0,0.0,1481.0
4226,4122701,5403,96.5,1.5,2.0,0.0,PR,5214.0,81.0,108.0,0.0
4227,4122800,2195,98.1,1.3,0.6,0.0,PR,2153.0,29.0,13.0,0.0
4228,4122909,3772,69.0,0.0,0.0,31.0,PR,2603.0,0.0,0.0,1169.0
4229,4123006,7794,66.0,32.5,1.5,0.0,PR,5144.0,2533.0,117.0,0.0
4230,4123105,2860,92.8,6.1,1.1,0.0,PR,2654.0,174.0,31.0,0.0
4231,4123204,3064,96.1,0.4,0.0,3.5,PR,2945.0,12.0,0.0,107.0
4232,4123303,5845,94.2,3.7,2.1,0.0,PR,5506.0,216.0,123.0,0.0
4233,4123402,9874,76.3,0.8,0.0,22.9,PR,7534.0,79.0,0.0,2261.0
4234,4123501,13383,21.8,1.3,0.0,76.9,PR,2917.0,174.0,0.0,10292.0
4235,4123600,1183,95.6,0.0,4.4,0.0,PR,1131.0,0.0,52.0,0.0
4236,4123709,7203,19.6,8.5,0.0,72.0,PR,1412.0,612.0,0.0,5186.0
4237,4123808,7860,65.3,31.5,3.2,0.0,PR,5133.0,2476.0,252.0,0.0
4238,4123824,2583,97.2,2.3,0.5,0.0,PR,2511.0,59.0,13.0,0.0
4239,4123857,3159,86.9,11.9,1.2,0.0,PR,2745.0,376.0,38.0,0.0
4240,4123907,8405,34.1,13.2,0.0,52.7,PR,2866.0,1109.0,0.0,4429.0
4241,4123956,1561,96.6,2.8,0.6,0.0,PR,1508.0,44.0,9.0,0.0
4242,4124004,3499,93.3,2.0,0.0,4.7,PR,3265.0,70.0,0.0,164.0
4243,4124020,8203,82.9,15.8,1.3,0.0,PR,6800.0,1296.0,107.0,0.0
4244,4124053,19999,59.1,3.0,0.0,37.9,PR,11819.0,600.0,0.0,7580.0
4245,4124103,38715,9.6,2.3,0.0,88.2,PR,3717.0,890.0,0.0,34147.0
4246,4124202,2160,98.5,0.9,0.6,0.0,PR,2128.0,19.0,13.0,0.0
4247,4124301,1806,96.3,1.3,2.4,0.0,PR,1739.0,23.0,43.0,0.0
4248,4124400,14331,18.7,25.7,0.0,55.7,PR,2680.0,3683.0,0.0,7982.0
4249,4124509,4348,51.9,1.3,0.0,46.8,PR,2257.0,57.0,0.0,2035.0
4250,4124608,5960,86.6,11.7,1.7,0.0,PR,5161.0,697.0,101.0,0.0
4251,4124707,5786,75.8,22.3,2.0,0.0,PR,4386.0,1290.0,116.0,0.0
4252,4124806,6848,23.0,10.3,0.0,66.7,PR,1575.0,705.0,0.0,4568.0
4253,4124905,5158,20.4,1.6,0.0,78.0,PR,1052.0,83.0,0.0,4023.0
4254,4125001,8825,80.8,5.6,0.0,13.6,PR,7131.0,494.0,0.0,1200.0
4255,4125100,4272,93.1,0.7,0.0,6.2,PR,3977.0,30.0,0.0,265.0
4256,4125209,5345,54.1,42.4,3.5,0.0,PR,2892.0,2266.0,187.0,0.0
4257,4125308,4914,0.0,1.0,0.0,99.0,PR,0.0,49.0,0.0,4865.0
4258,4125357,3567,98.0,0.2,1.9,0.0,PR,3496.0,7.0,68.0,0.0
4259,4125407,3914,22.6,7.7,69.7,0.0,PR,885.0,301.0,2728.0,0.0
4260,4125456,2442,93.6,1.4,5.0,0.0,PR,2286.0,34.0,122.0,0.0
4261,4125506,258039,22.9,16.9,0.0,60.2,PR,59091.0,43609.0,0.0,155339.0
4262,4125555,1199,96.8,2.9,0.4,0.0,PR,1161.0,35.0,5.0,0.0
4263,4125605,27259,21.2,37.4,0.0,41.4,PR,5779.0,10195.0,0.0,11285.0
4264,4125704,17221,27.3,9.9,0.0,62.9,PR,4701.0,1705.0,0.0,10832.0
4265,4125753,4057,98.6,0.8,0.6,0.0,PR,4000.0,32.0,24.0,0.0
4266,4125803,8437,45.2,1.4,0.0,53.4,PR,3814.0,118.0,0.0,4505.0
4267,4125902,1641,85.8,0.0,14.2,0.0,PR,1408.0,0.0,233.0,0.0
4268,4126009,7849,96.7,1.9,1.5,0.0,PR,7590.0,149.0,118.0,0.0
4269,4126108,4650,97.7,0.8,1.5,0.0,PR,4543.0,37.0,70.0,0.0
4270,4126207,3645,27.1,24.8,48.1,0.0,PR,988.0,904.0,1753.0,0.0
4271,4126256,87617,89.0,4.0,0.0,7.0,PR,77979.0,3505.0,0.0,6133.0
4272,4126272,2635,96.2,2.8,0.9,0.0,PR,2535.0,74.0,24.0,0.0
4273,4126306,15714,49.0,1.0,0.0,50.1,PR,7700.0,157.0,0.0,7873.0
4274,4126355,2372,84.9,14.4,0.7,0.0,PR,2014.0,342.0,17.0,0.0
4275,4126405,5108,79.0,20.1,0.8,0.0,PR,4035.0,1027.0,41.0,0.0
4276,4126504,14252,38.7,1.3,0.0,60.0,PR,5516.0,185.0,0.0,8551.0
4277,4126603,14302,31.4,6.2,0.0,62.5,PR,4491.0,887.0,0.0,8939.0
4278,4126652,1379,93.9,1.9,4.2,0.0,PR,1295.0,26.0,58.0,0.0
4279,4126678,6353,54.0,44.1,2.0,0.0,PR,3431.0,2802.0,127.0,0.0
4280,4126702,4211,99.0,0.6,0.4,0.0,PR,4169.0,25.0,17.0,0.0
4281,4126801,13920,0.0,9.0,0.0,91.0,PR,0.0,1253.0,0.0,12667.0
4282,4126900,3476,85.3,13.4,1.4,0.0,PR,2965.0,466.0,49.0,0.0
4283,4127007,5196,53.9,23.1,0.0,23.0,PR,2801.0,1200.0,0.0,1195.0
4284,4127106,72748,23.2,4.7,0.0,72.1,PR,16878.0,3419.0,0.0,52451.0
4285,4127205,13701,56.7,15.4,0.0,27.9,PR,7768.0,2110.0,0.0,3823.0
4286,4127304,13054,42.8,7.2,0.0,50.0,PR,5587.0,940.0,0.0,6527.0
4287,4127403,13292,48.0,50.6,1.4,0.0,PR,6380.0,6726.0,186.0,0.0
4288,4127502,12175,22.6,10.5,0.0,66.8,PR,2752.0,1278.0,0.0,8133.0
4289,4127601,2448,31.0,61.9,7.1,0.0,PR,759.0,1515.0,174.0,0.0
4290,4127700,116548,15.0,7.5,0.0,77.5,PR,17482.0,8741.0,0.0,90325.0
4291,4127809,4112,26.4,2.5,0.0,71.0,PR,1086.0,103.0,0.0,2920.0
4292,4127858,6287,63.7,8.1,0.0,28.3,PR,4005.0,509.0,0.0,1779.0
4293,4127882,3181,92.5,0.8,6.7,0.0,PR,2942.0,25.0,213.0,0.0
4294,4127908,6105,74.9,1.4,0.0,23.7,PR,4573.0,85.0,0.0,1447.0
4295,4127957,6479,81.6,16.6,1.8,0.0,PR,5287.0,1076.0,117.0,0.0
4296,4127965,5094,76.6,15.1,8.3,0.0,PR,3902.0,769.0,423.0,0.0
4297,4128005,18749,62.7,4.2,0.0,33.1,PR,11756.0,787.0,0.0,6206.0
4298,4128104,98756,13.9,5.4,0.0,80.7,PR,13727.0,5333.0,0.0,79696.0
4299,4128203,52572,16.1,24.2,1.5,58.2,PR,8464.0,12722.0,789.0,30597.0
4300,4128302,2071,99.0,0.7,0.3,0.0,PR,2050.0,14.0,6.0,0.0
4301,4128401,9568,21.8,0.4,0.0,77.8,PR,2086.0,38.0,0.0,7444.0
4302,4128500,15943,72.2,2.2,0.0,25.7,PR,11511.0,351.0,0.0,4097.0
4303,4128534,7038,85.7,14.3,0.0,0.0,PR,6032.0,1006.0,0.0,0.0
